GPU,M,N,K,Iterations,Performance,Performance_Unit,Efficiency,Time,Interval,Samples,Min_Power,Max_Power,Avg_Power
2,3072,8192,69632,703,817.551526,TOPS,1.376025,1757681493448,3.376000,29,151.00,635.00,594.14
5,3072,8192,71680,677,819.341504,TOPS,1.291705,1757681493719,3.320000,29,324.00,662.00,634.31
7,3072,8192,73728,650,818.217673,TOPS,1.375571,1757681494746,3.381000,28,326.00,626.00,594.82
1,3072,8192,75776,623,824.495605,TOPS,1.297560,1757681494669,3.180000,26,318.00,663.00,635.42
0,3072,8192,77824,596,825.320699,TOPS,1.327287,1757681495426,3.157000,27,333.00,647.00,621.81
6,3072,8192,79872,569,819.856859,TOPS,1.390672,1757681543695,3.156000,28,153.00,630.00,589.54
5,3072,8192,81920,542,822.234773,TOPS,1.298477,1757681544249,3.027000,26,316.00,667.00,633.23
3,3072,8192,83968,515,828.337330,TOPS,1.314570,1757681544641,2.881000,25,285.00,666.00,630.12
0,3072,8192,86016,488,829.244767,TOPS,1.329258,1757681545267,2.844000,25,333.00,654.00,623.84
7,3072,8192,88064,469,825.397399,TOPS,1.386570,1757681546652,2.812000,25,132.00,637.00,595.28
2,3072,8192,90112,463,830.910553,TOPS,1.354465,1757681546453,2.755000,24,156.00,658.00,613.46
1,3072,8192,92160,457,833.765168,TOPS,1.318080,1757681546980,2.801000,25,195.00,673.00,632.56
4,3072,8192,94208,452,830.966904,TOPS,1.283069,1757681547405,2.847000,25,258.00,686.00,647.64
5,3072,8192,96256,446,833.089895,TOPS,1.279550,1757681599625,2.856000,24,360.00,686.00,651.08
4,3072,8192,98304,440,831.421860,TOPS,1.282227,1757681599785,2.899000,24,295.00,683.00,648.42
1,3072,8192,100352,437,835.440856,TOPS,1.294253,1757681600319,2.895000,24,292.00,691.00,645.50
6,3072,8192,102400,434,831.841222,TOPS,1.317121,1757681601260,2.944000,25,354.00,661.00,631.56
7,3072,8192,104448,431,833.340256,TOPS,1.339366,1757681601738,3.001000,26,283.00,652.00,622.19
0,3072,8192,106496,428,830.452047,TOPS,1.316589,1757681602266,3.022000,25,230.00,672.00,630.76
3,3072,8192,108544,424,837.548518,TOPS,1.298605,1757681602428,3.030000,26,359.00,674.00,644.96
2,3072,8192,110592,421,829.365439,TOPS,1.360106,1757681603276,3.151000,27,285.00,652.00,609.78
3,3072,8192,112640,418,830.182748,TOPS,1.301757,1757681659661,3.150000,27,347.00,669.00,637.74
4,3072,8192,114688,415,834.832164,TOPS,1.268375,1757681660282,3.160000,26,318.00,694.00,658.19
6,3072,8192,116736,411,841.231572,TOPS,1.297195,1757681660438,3.111000,26,386.00,679.00,648.50
2,3072,8192,118784,408,838.814781,TOPS,1.323970,1757681660861,3.166000,27,231.00,667.00,633.56
5,3072,8192,120832,405,839.436749,TOPS,1.264707,1757681661476,3.188000,27,328.00,693.00,663.74
0,3072,8192,122880,402,839.187828,TOPS,1.286367,1757681662501,3.228000,27,365.00,682.00,652.37
1,3072,8192,124928,399,834.825564,TOPS,1.273318,1757681662770,3.261000,27,293.00,689.00,655.63
7,3072,8192,126976,395,841.435221,TOPS,1.303621,1757681663841,3.247000,28,314.00,673.00,645.46
2,3072,8192,129024,392,840.102371,TOPS,1.333792,1757681724346,3.326000,28,266.00,667.00,629.86
0,3072,8192,131072,389,840.835449,TOPS,1.287078,1757681724483,3.317000,28,312.00,680.00,653.29
7,3072,9216,10240,4023,632.733697,TOPS,1.532599,1757681696742,5.243000,46,168.00,510.00,412.85
1,3072,9216,12288,3655,90.949695,TOPS,.237355,1757681696862,29.454000,255,249.00,390.00,383.18
5,3072,9216,14336,3287,664.248711,TOPS,1.380974,1757681697510,5.196000,43,257.00,511.00,481.00
3,3072,9216,16384,2919,685.570606,TOPS,1.394343,1757681698143,5.055000,44,268.00,524.00,491.68
6,3072,9216,18432,2550,689.966479,TOPS,1.372439,1757681698572,4.669000,41,221.00,523.00,502.73
4,3072,9216,20480,2182,692.863047,TOPS,1.403920,1757681699105,4.798000,42,222.00,519.00,493.52
6,3072,9216,22528,1814,703.092511,TOPS,1.394167,1757681760012,4.005000,35,230.00,534.00,504.31
4,3072,9216,24576,1493,711.391392,TOPS,1.381181,1757681760595,3.635000,31,141.00,545.00,515.06
1,3072,9216,26624,1442,717.605323,TOPS,1.328751,1757681760950,3.560000,31,245.00,576.00,540.06
0,3072,9216,28672,1392,721.767772,TOPS,1.378576,1757681761913,3.738000,32,144.00,551.00,523.56
3,3072,9216,30720,1341,723.434023,TOPS,1.344597,1757681762355,3.778000,33,228.00,574.00,538.03
2,3072,9216,32768,1290,734.062563,TOPS,1.390191,1757681762921,3.886000,34,201.00,557.00,528.03
7,3072,9216,34816,1240,732.842297,TOPS,1.384549,1757681763547,3.973000,33,258.00,555.00,529.30
5,3072,9216,36864,1189,740.319824,TOPS,1.335016,1757681763946,3.965000,35,228.00,581.00,554.54
3,3072,9216,38912,1139,742.858151,TOPS,1.362817,1757681804585,3.978000,35,205.00,580.00,545.09
5,3072,9216,40960,1088,747.744307,TOPS,1.341004,1757681805020,3.965000,35,154.00,586.00,557.60
7,3072,9216,43008,1037,749.034237,TOPS,1.332445,1757681805248,3.856000,33,325.00,583.00,562.15
6,3072,9216,45056,987,751.689480,TOPS,1.365169,1757681806334,3.874000,34,248.00,580.00,550.62
1,3072,9216,47104,936,757.827344,TOPS,1.299808,1757681806821,3.778000,31,363.00,600.00,583.03
4,3072,9216,49152,892,760.848851,TOPS,1.275906,1757681807114,3.710000,31,333.00,633.00,596.32
2,3072,9216,51200,861,762.661463,TOPS,1.293699,1757681807450,3.598000,31,331.00,626.00,589.52
0,3072,9216,53248,831,760.585650,TOPS,1.299324,1757681807940,3.680000,30,317.00,607.00,585.37
6,3072,9216,55296,801,764.242060,TOPS,1.352640,1757681852501,3.686000,31,135.00,599.00,565.00
1,3072,9216,57344,771,765.538778,TOPS,1.279672,1757681852390,3.650000,31,334.00,621.00,598.23
5,3072,9216,59392,740,766.257740,TOPS,1.260499,1757681853616,3.613000,31,367.00,628.00,607.90
3,3072,9216,61440,710,768.572591,TOPS,1.292174,1757681854142,3.590000,29,367.00,614.00,594.79
4,3072,9216,63488,680,767.574784,TOPS,1.268781,1757681854719,3.598000,31,368.00,635.00,604.97
0,3072,9216,65536,650,769.171542,TOPS,1.307581,1757681855059,3.521000,29,319.00,611.00,588.24
7,3072,9216,67584,619,771.944607,TOPS,1.337789,1757681855665,3.420000,30,160.00,610.00,577.03
2,3072,9216,69632,589,772.450163,TOPS,1.339408,1757681856382,3.354000,28,200.00,607.00,576.71
5,3072,9216,71680,559,774.669292,TOPS,1.286270,1757681904362,3.231000,27,155.00,642.00,602.26
1,3072,9216,73728,529,771.350805,TOPS,1.305493,1757681905177,3.214000,27,247.00,639.00,590.85
0,3072,9216,75776,498,776.511570,TOPS,1.307258,1757681905215,3.024000,27,182.00,637.00,594.00
2,3072,9216,77824,470,776.462138,TOPS,1.322402,1757681906213,2.940000,25,245.00,630.00,587.16
4,3072,9216,79872,464,778.470946,TOPS,1.253334,1757681906723,2.964000,25,284.00,655.00,621.12
3,3072,9216,81920,457,778.666098,TOPS,1.292563,1757681907349,2.986000,26,231.00,633.00,602.42
6,3072,9216,83968,451,776.796245,TOPS,1.351843,1757681907946,3.096000,26,217.00,612.00,574.62
7,3072,9216,86016,444,782.109689,TOPS,1.297978,1757681908625,3.034000,25,332.00,629.00,602.56
1,3072,9216,88064,439,782.277750,TOPS,1.252847,1757681960493,3.058000,25,384.00,650.00,624.40
5,3072,9216,90112,436,781.830769,TOPS,1.239113,1757681962476,3.108000,26,378.00,663.00,630.96
3,3072,9216,92160,432,783.922665,TOPS,1.293516,1757681962044,3.133000,26,161.00,644.00,606.04
6,3072,9216,94208,428,784.866154,TOPS,1.306585,1757681962431,3.173000,27,246.00,631.00,600.70
2,3072,9216,96256,425,784.914034,TOPS,1.294917,1757681963179,3.212000,27,301.00,631.00,606.15
4,3072,9216,98304,421,781.286214,TOPS,1.249638,1757681963829,3.292000,29,227.00,660.00,625.21
0,3072,9216,100352,417,784.686066,TOPS,1.297731,1757681963993,3.301000,29,176.00,643.00,604.66
7,3072,9216,102400,414,778.992739,TOPS,1.322343,1757681964471,3.427000,29,215.00,629.00,589.10
2,3072,9216,104448,410,785.184220,TOPS,1.310081,1757682021888,3.353000,29,156.00,641.00,599.34
5,3072,9216,106496,407,785.186206,TOPS,1.248983,1757682022390,3.416000,29,375.00,667.00,628.66
4,3072,9216,108544,403,788.695027,TOPS,1.212053,1757682022731,3.385000,28,362.00,684.00,650.71
1,3072,9216,110592,399,789.354583,TOPS,1.251374,1757682024203,3.454000,29,376.00,664.00,630.79
7,3072,9216,112640,396,786.936208,TOPS,1.292029,1757682025588,3.493000,29,309.00,638.00,609.07
3,3072,9216,114688,392,790.852530,TOPS,1.267188,1757682024619,3.473000,29,247.00,656.00,624.10
6,3072,9216,116736,389,787.848759,TOPS,1.281826,1757682024799,3.527000,30,268.00,641.00,614.63
0,3072,9216,118784,385,791.530396,TOPS,1.270045,1757682025579,3.545000,31,224.00,653.00,623.23
5,3072,9216,120832,381,789.517797,TOPS,1.236480,1757682088022,3.569000,31,282.00,665.00,638.52
3,3072,9216,122880,379,786.870922,TOPS,1.300957,1757682087888,3.697000,31,209.00,652.00,604.84
0,3072,9216,124928,376,794.890280,TOPS,1.251539,1757682088325,3.603000,30,315.00,660.00,635.13
1,3072,9216,126976,374,793.527133,TOPS,1.242584,1757682088720,3.661000,31,287.00,666.00,638.61
7,3072,9216,129024,372,789.975166,TOPS,1.272286,1757682089497,3.727000,32,360.00,647.00,620.91
6,3072,9216,131072,370,791.053969,TOPS,1.274618,1757682091181,3.747000,32,278.00,646.00,620.62
4,3072,10240,10240,3819,754.305526,TOPS,1.312657,1757682058407,3.938000,33,335.00,600.00,574.64
2,3072,10240,12288,3410,20.507269,TOPS,.069377,1757682059541,130.643000,1088,192.00,298.00,295.59
6,3072,10240,14336,3000,730.868762,TOPS,1.407221,1757682220921,4.519000,38,320.00,540.00,519.37
0,3072,10240,16384,2591,732.908036,TOPS,1.479665,1757682221380,4.788000,40,215.00,519.00,495.32
1,3072,10240,18432,2182,766.117521,TOPS,1.464627,1757682222077,4.328000,36,250.00,551.00,523.08
7,3072,10240,20480,1773,765.466568,TOPS,1.483721,1757682222253,3.761000,32,132.00,543.00,515.91
3,3072,10240,22528,1482,785.004336,TOPS,1.475183,1757682223225,3.352000,29,133.00,570.00,532.14
2,3072,10240,24576,1425,782.226591,TOPS,1.358386,1757682223679,3.237000,27,345.00,599.00,575.85
5,3072,10240,26624,1369,798.554068,TOPS,1.402620,1757682224362,3.489000,30,210.00,606.00,569.33
4,3072,10240,28672,1313,791.125523,TOPS,1.412572,1757682224417,3.705000,31,210.00,596.00,560.06
3,3072,10240,30720,1257,806.110275,TOPS,1.371099,1757682263332,3.520000,30,301.00,615.00,587.93
6,3072,10240,32768,1200,816.742273,TOPS,1.406551,1757682264131,3.594000,30,357.00,601.00,580.67
0,3072,10240,34816,1144,815.706048,TOPS,1.419014,1757682264598,3.636000,31,134.00,635.00,574.84
2,3072,10240,36864,1088,815.967894,TOPS,1.425221,1757682265319,3.616000,31,155.00,609.00,572.52
4,3072,10240,38912,1032,816.400580,TOPS,1.340119,1757682266171,3.646000,30,385.00,631.00,609.20
7,3072,10240,40960,975,824.144647,TOPS,1.395436,1757682266877,3.525000,30,263.00,616.00,590.60
5,3072,10240,43008,919,832.833104,TOPS,1.349438,1757682266927,3.460000,29,310.00,648.00,617.17
1,3072,10240,45056,878,827.481823,TOPS,1.356749,1757682267612,3.425000,29,163.00,653.00,609.90
4,3072,10240,47104,845,841.520008,TOPS,1.326377,1757682310664,3.424000,29,321.00,661.00,634.45
1,3072,10240,49152,811,837.509328,TOPS,1.327946,1757682311171,3.353000,28,267.00,670.00,630.68
2,3072,10240,51200,777,842.908140,TOPS,1.345123,1757682312140,3.279000,28,319.00,657.00,626.64
7,3072,10240,53248,744,833.286115,TOPS,1.379704,1757682313224,3.416000,28,321.00,637.00,603.96
3,3072,10240,55296,710,842.488521,TOPS,1.332229,1757682313115,3.291000,28,377.00,656.00,632.39
0,3072,10240,57344,677,850.624775,TOPS,1.356809,1757682313275,3.231000,28,274.00,659.00,626.93
6,3072,10240,59392,643,841.787695,TOPS,1.385567,1757682314562,3.230000,28,226.00,642.00,607.54
5,3072,10240,61440,609,855.108207,TOPS,1.298136,1757682315139,3.060000,25,380.00,689.00,658.72
2,3072,10240,63488,576,850.048341,TOPS,1.355738,1757682362495,3.020000,26,370.00,654.00,627.00
6,3072,10240,65536,542,853.488101,TOPS,1.369788,1757682363380,2.974000,25,362.00,664.00,623.08
7,3072,10240,67584,509,846.729983,TOPS,1.350080,1757682363871,2.871000,24,387.00,656.00,627.17
5,3072,10240,69632,475,858.627036,TOPS,1.340118,1757682364092,2.705000,24,142.00,712.00,640.71
1,3072,10240,71680,464,855.287472,TOPS,1.313361,1757682365075,2.712000,23,334.00,683.00,651.22
3,3072,10240,73728,457,863.149483,TOPS,1.345202,1757682366560,2.716000,23,240.00,679.00,641.65
0,3072,10240,75776,450,849.061854,TOPS,1.332007,1757682366983,2.783000,23,278.00,675.00,637.43
4,3072,10240,77824,443,862.319363,TOPS,1.299260,1757682366792,2.795000,23,300.00,706.00,663.70
3,3072,10240,79872,438,860.036205,TOPS,1.348019,1757682418622,2.829000,25,177.00,683.00,638.00
5,3072,10240,81920,434,865.355349,TOPS,1.330538,1757682419183,2.854000,24,135.00,703.00,650.38
6,3072,10240,83968,430,866.615371,TOPS,1.337534,1757682420234,2.896000,25,342.00,679.00,647.92
7,3072,10240,86016,426,863.884660,TOPS,1.368291,1757682420820,2.935000,25,133.00,677.00,631.36
4,3072,10240,88064,422,860.780941,TOPS,1.299743,1757682421068,3.024000,26,242.00,704.00,662.27
0,3072,10240,90112,418,864.875578,TOPS,1.339812,1757682421712,3.010000,25,204.00,686.00,645.52
2,3072,10240,92160,414,867.324344,TOPS,1.332950,1757682422569,3.024000,25,370.00,676.00,650.68
1,3072,10240,94208,410,872.615726,TOPS,1.281599,1757682422986,3.038000,25,409.00,711.00,680.88
2,3072,10240,96256,406,869.164127,TOPS,1.356034,1757682479233,3.126000,26,285.00,675.00,640.96
1,3072,10240,98304,402,867.853228,TOPS,1.318565,1757682480568,3.133000,28,134.00,704.00,658.18
3,3072,10240,100352,398,874.491791,TOPS,1.292384,1757682480768,3.133000,26,397.00,702.00,676.65
0,3072,10240,102400,394,865.732382,TOPS,1.343699,1757682481211,3.291000,28,376.00,693.00,644.29
5,3072,10240,104448,390,872.391429,TOPS,1.299284,1757682482178,3.194000,27,134.00,714.00,671.44
6,3072,10240,106496,386,876.471698,TOPS,1.292731,1757682482680,3.168000,27,400.00,702.00,678.00
7,3072,10240,108544,382,873.397425,TOPS,1.319032,1757682483206,3.233000,27,273.00,707.00,662.15
4,3072,10240,110592,379,874.369419,TOPS,1.293579,1757682483904,3.316000,29,198.00,738.00,675.93
5,3072,10240,112640,376,878.378784,TOPS,1.290310,1757682545214,3.283000,28,152.00,727.00,680.75
3,3072,10240,114688,374,874.572486,TOPS,1.317345,1757682547241,3.342000,28,138.00,704.00,663.89
6,3072,10240,116736,371,881.370306,TOPS,1.297296,1757682546420,3.335000,28,405.00,704.00,679.39
4,3072,10240,118784,369,877.714863,TOPS,1.277103,1757682549039,3.413000,30,134.00,730.00,687.27
7,3072,10240,120832,366,874.587934,TOPS,1.320651,1757682547681,3.460000,29,294.00,692.00,662.24
0,3072,10240,122880,363,874.973972,TOPS,1.317275,1757682548251,3.487000,30,171.00,706.00,664.23
2,3072,10240,124928,361,877.951236,TOPS,1.337320,1757682549082,3.484000,30,136.00,701.00,656.50
1,3072,10240,126976,358,880.687564,TOPS,1.259186,1757682549567,3.473000,29,364.00,737.00,699.41
4,3072,10240,129024,356,881.594490,TOPS,1.262975,1757682615889,3.555000,30,251.00,732.00,698.03
1,3072,10240,131072,353,878.439161,TOPS,1.270338,1757682616124,3.579000,30,354.00,717.00,691.50
5,4096,1024,4096,30000,427.488947,TOPS,1.077694,1757682580110,2.891000,24,253.00,410.00,396.67
7,4096,1024,6144,25000,484.743471,TOPS,1.188970,1757682580490,3.110000,27,133.00,431.00,407.70
0,4096,1024,8192,20000,527.539674,TOPS,1.168053,1757682580613,2.941000,25,206.00,484.00,451.64
3,4096,1024,10240,19000,558.509614,TOPS,1.190572,1757682580608,3.274000,28,133.00,505.00,469.11
6,4096,1024,12288,13400,582.157041,TOPS,1.219866,1757682580842,2.612000,22,223.00,503.00,477.23
2,4096,1024,14336,11600,610.798831,TOPS,1.189597,1757682581054,2.458000,20,318.00,535.00,513.45
1,4096,1024,16384,11067,624.496863,TOPS,1.257696,1757682648314,2.815000,24,150.00,528.00,496.54
7,4096,1024,18432,10534,642.657921,TOPS,1.274406,1757682647980,2.921000,25,273.00,527.00,504.28
5,4096,1024,20480,10000,642.068835,TOPS,1.258317,1757682648733,3.094000,27,134.00,544.00,510.26
2,4096,1024,22528,8400,647.967710,TOPS,1.282672,1757682648563,2.797000,24,236.00,533.00,505.17
0,4096,1024,24576,7810,666.133563,TOPS,1.236075,1757682648859,2.705000,22,330.00,562.00,538.91
3,4096,1024,26624,7555,667.352289,TOPS,1.262967,1757682649322,2.833000,25,150.00,565.00,528.40
4,4096,1024,28672,7300,672.394636,TOPS,1.214936,1757682649614,2.918000,25,251.00,582.00,553.44
6,4096,1024,30720,7046,674.962348,TOPS,1.273609,1757682649662,2.984000,26,230.00,557.00,529.96
7,4096,1024,32768,6791,674.681286,TOPS,1.259274,1757682682652,3.026000,26,210.00,570.00,535.77
1,4096,1024,34816,6537,674.373720,TOPS,1.234619,1757682683048,3.122000,27,148.00,583.00,546.22
4,4096,1024,36864,6282,680.458685,TOPS,1.183324,1757682683175,3.103000,26,305.00,603.00,575.04
3,4096,1024,38912,6028,683.914717,TOPS,1.213733,1757682683447,3.122000,27,274.00,589.00,563.48
2,4096,1024,40960,5773,686.271515,TOPS,1.238913,1757682683746,3.144000,27,294.00,575.00,553.93
5,4096,1024,43008,5519,686.003864,TOPS,1.193361,1757682683899,3.153000,27,303.00,602.00,574.85
6,4096,1024,45056,5264,687.286176,TOPS,1.251545,1757682684095,3.137000,26,247.00,576.00,549.15
0,4096,1024,47104,5010,683.626557,TOPS,1.228638,1757682684316,3.120000,27,180.00,598.00,556.41
5,4096,1024,49152,4755,693.659005,TOPS,1.179451,1757682719627,3.032000,25,357.00,609.00,588.12
7,4096,1024,51200,4500,688.824849,TOPS,1.231473,1757682719879,3.005000,26,319.00,588.00,559.35
4,4096,1024,53248,4446,690.012491,TOPS,1.177114,1757682720089,3.129000,26,285.00,623.00,586.19
1,4096,1024,55296,4391,698.580478,TOPS,1.182191,1757682720273,3.102000,26,351.00,614.00,590.92
0,4096,1024,57344,4337,695.909491,TOPS,1.231001,1757682720840,3.209000,28,135.00,600.00,565.32
3,4096,1024,59392,4282,701.598957,TOPS,1.206885,1757682720676,3.232000,27,253.00,613.00,581.33
2,4096,1024,61440,4228,700.017448,TOPS,1.234751,1757682720943,3.306000,29,170.00,600.00,566.93
6,4096,1024,63488,4173,692.623766,TOPS,1.300750,1757682720894,3.583000,31,136.00,582.00,532.48
1,4096,1024,65536,4119,696.186304,TOPS,1.296291,1757682757806,3.876000,33,295.00,562.00,537.06
5,4096,2048,4096,20000,490.428758,TOPS,1.065385,1757682751261,3.100000,27,232.00,479.00,460.33
3,4096,2048,6144,13400,547.135766,TOPS,1.107181,1757682751809,2.718000,23,300.00,513.00,494.17
2,4096,2048,8192,11067,577.800518,TOPS,1.245259,1757682752048,3.122000,27,232.00,486.00,464.00
6,4096,2048,10240,10000,606.038635,TOPS,1.263712,1757682752391,3.236000,28,158.00,511.00,479.57
4,4096,2048,12288,7810,628.879151,TOPS,1.179421,1757682752789,2.880000,24,327.00,559.00,533.21
7,4096,2048,14336,7300,644.884775,TOPS,1.244302,1757682753096,2.994000,26,158.00,549.00,518.27
0,4096,2048,16384,6791,655.137480,TOPS,1.222111,1757682752884,3.130000,27,203.00,565.00,536.07
3,4096,2048,18432,6282,654.839981,TOPS,1.197060,1757682790652,3.253000,28,314.00,567.00,547.04
2,4096,2048,20480,5773,669.330281,TOPS,1.234607,1757682791081,3.188000,28,150.00,574.00,542.14
1,4096,2048,22528,5264,668.039586,TOPS,1.209756,1757682791224,3.225000,28,133.00,587.00,552.21
6,4096,2048,24576,4755,670.843530,TOPS,1.226561,1757682791433,3.153000,27,309.00,570.00,546.93
5,4096,2048,26624,4446,676.167296,TOPS,1.189032,1757682791929,3.143000,27,192.00,603.00,568.67
0,4096,2048,28672,4337,663.711502,TOPS,1.214254,1757682791383,3.443000,30,232.00,592.00,546.60
4,4096,2048,30720,4228,634.011888,TOPS,1.333835,1757682792437,4.222000,36,241.00,611.00,475.33
7,4096,2048,32768,4119,677.142632,TOPS,1.321021,1757682792341,3.993000,34,288.00,536.00,512.59
1,4096,2048,34816,4010,627.696544,TOPS,1.313035,1757682827533,4.631000,39,281.00,580.00,478.05
0,4096,2048,36864,3900,619.125137,TOPS,1.377946,1757682827919,4.935000,42,242.00,514.00,449.31
6,4096,2048,38912,3791,637.533493,TOPS,1.445129,1757682828384,5.036000,44,160.00,515.00,441.16
5,4096,2048,40960,3682,637.450545,TOPS,1.363618,1757682828823,5.116000,43,182.00,521.00,467.47
3,4096,2048,43008,3573,624.056859,TOPS,1.401744,1757682828847,5.572000,46,275.00,460.00,445.20
2,4096,2048,45056,3464,653.210260,TOPS,1.383158,1757682829221,5.141000,43,288.00,506.00,472.26
4,4096,2048,47104,3355,644.303340,TOPS,1.394535,1757682829467,5.517000,47,170.00,499.00,462.02
7,4096,2048,49152,3246,645.940926,TOPS,1.407677,1757682829761,5.408000,45,290.00,495.00,458.87
3,4096,2048,51200,3137,639.339243,TOPS,1.402336,1757682868309,5.571000,47,163.00,477.00,455.91
7,4096,2048,53248,3028,637.515507,TOPS,1.407598,1757682868593,5.531000,47,242.00,473.00,452.91
1,4096,2048,55296,2919,640.894494,TOPS,1.324545,1757682869297,5.267000,44,252.00,511.00,483.86
6,4096,2048,57344,2810,656.505718,TOPS,1.386085,1757682869192,5.169000,44,244.00,501.00,473.64
5,4096,2048,59392,2700,658.690649,TOPS,1.324400,1757682869330,5.101000,43,254.00,518.00,497.35
4,4096,2048,61440,2591,648.598603,TOPS,1.306183,1757682869871,5.108000,43,182.00,523.00,496.56
0,4096,2048,63488,2482,662.682488,TOPS,1.322270,1757682869914,4.922000,41,301.00,515.00,501.17
2,4096,2048,65536,2373,665.912469,TOPS,1.336851,1757682870614,4.782000,41,273.00,512.00,498.12
6,4096,2048,67584,2264,660.243209,TOPS,1.330384,1757682911242,4.572000,39,131.00,530.00,496.28
2,4096,2048,69632,2155,665.387242,TOPS,1.397079,1757682910833,4.768000,41,175.00,509.00,476.27
4,4096,2048,71680,2046,662.717249,TOPS,1.309588,1757682911668,4.617000,39,254.00,528.00,506.05
1,4096,2048,73728,1937,660.260709,TOPS,1.276902,1757682911668,4.244000,36,140.00,544.00,517.08
5,4096,2048,75776,1828,680.327782,TOPS,1.276484,1757682912031,4.029000,34,242.00,555.00,532.97
0,4096,2048,77824,1719,660.358814,TOPS,1.314905,1757682912395,4.083000,34,247.00,526.00,502.21
3,4096,2048,79872,1610,658.843592,TOPS,1.332423,1757682912600,3.994000,34,232.00,529.00,494.47
7,4096,2048,81920,1500,659.965023,TOPS,1.382791,1757682912962,3.911000,33,277.00,494.00,477.27
5,4096,2048,83968,1485,670.628785,TOPS,1.328688,1757682954473,3.798000,33,174.00,535.00,504.73
1,4096,2048,86016,1470,673.400580,TOPS,1.305647,1757682954730,3.812000,33,308.00,542.00,515.76
7,4096,2048,88064,1455,669.056411,TOPS,1.361475,1757682955028,3.903000,33,246.00,508.00,491.42
6,4096,2048,90112,1440,669.380494,TOPS,1.337503,1757682955727,3.849000,32,233.00,530.00,500.47
0,4096,2048,92160,1425,672.403500,TOPS,1.327994,1757682955666,3.935000,33,218.00,526.00,506.33
2,4096,2048,94208,1410,674.135392,TOPS,1.320048,1757682955644,3.838000,32,158.00,539.00,510.69
4,4096,2048,96256,1395,672.767573,TOPS,1.267340,1757682956154,3.968000,33,309.00,549.00,530.85
3,4096,2048,98304,1380,674.319785,TOPS,1.309740,1757682956541,3.955000,33,155.00,549.00,514.85
5,4096,2048,100352,1365,673.619065,TOPS,1.318675,1757683000084,4.092000,36,157.00,550.00,510.83
4,4096,2048,102400,1350,675.281752,TOPS,1.326891,1757683000773,4.279000,36,295.00,536.00,508.92
7,4096,2048,104448,1335,676.789616,TOPS,1.365679,1757683000719,4.202000,37,224.00,515.00,495.57
6,4096,2048,106496,1320,678.638383,TOPS,1.291832,1757683001083,3.973000,33,319.00,548.00,525.33
3,4096,2048,108544,1305,681.181799,TOPS,1.305796,1757683001385,4.140000,35,295.00,539.00,521.66
0,4096,2048,110592,1290,680.614966,TOPS,1.281422,1757683001788,4.022000,35,165.00,565.00,531.14
1,4096,2048,112640,1275,684.499488,TOPS,1.255824,1757683001825,4.041000,35,302.00,569.00,545.06
2,4096,2048,114688,1260,685.961224,TOPS,1.292388,1757683001856,4.060000,35,304.00,553.00,530.77
6,4096,2048,116736,1245,677.918723,TOPS,1.345156,1757683047300,4.224000,36,142.00,539.00,503.97
2,4096,2048,118784,1230,683.194196,TOPS,1.328473,1757683048099,4.221000,37,243.00,536.00,514.27
5,4096,2048,120832,1215,681.038330,TOPS,1.273230,1757683048512,4.165000,35,134.00,569.00,534.89
1,4096,2048,122880,1200,683.883984,TOPS,1.248624,1757683048384,4.108000,35,274.00,568.00,547.71
7,4096,2048,124928,1185,682.659340,TOPS,1.334805,1757683049194,4.300000,37,251.00,530.00,511.43
3,4096,2048,126976,1170,682.852079,TOPS,1.293549,1757683049260,4.234000,37,213.00,550.00,527.89
0,4096,2048,129024,1155,684.989807,TOPS,1.270994,1757683049321,4.147000,36,233.00,558.00,538.94
4,4096,2048,131072,1140,684.466458,TOPS,1.244416,1757683049749,4.242000,35,340.00,571.00,550.03
7,4096,3072,4096,13400,499.830479,TOPS,1.090594,1757683080685,2.966000,26,214.00,479.00,458.31
6,4096,3072,6144,10534,563.402483,TOPS,1.213758,1757683081390,3.306000,28,225.00,486.00,464.18
2,4096,3072,8192,7810,598.701330,TOPS,1.208716,1757683081310,2.978000,25,214.00,524.00,495.32
0,4096,3072,10240,7046,618.780423,TOPS,1.180225,1757683082071,3.206000,28,301.00,546.00,524.29
4,4096,3072,12288,6282,636.827225,TOPS,1.154760,1757683081919,3.316000,29,298.00,572.00,551.48
3,4096,3072,14336,5519,649.936013,TOPS,1.191537,1757683082375,3.277000,28,207.00,574.00,545.46
5,4096,3072,16384,4755,652.825710,TOPS,1.171513,1757683082960,3.212000,28,186.00,591.00,557.25
1,4096,3072,18432,4391,658.002473,TOPS,1.185056,1757683083518,3.337000,28,311.00,587.00,555.25
2,4096,3072,20480,4228,635.540675,TOPS,1.356340,1757683116532,4.243000,35,245.00,546.00,468.57
5,4096,3072,22528,4064,632.915949,TOPS,1.345198,1757683116449,4.522000,40,163.00,535.00,470.50
0,4096,3072,24576,3900,613.699498,TOPS,1.422016,1757683117154,5.222000,46,137.00,494.00,431.57
4,4096,3072,26624,3737,617.401235,TOPS,1.409720,1757683117401,5.582000,47,220.00,482.00,437.96
1,4096,3072,28672,3573,630.184216,TOPS,1.382862,1757683117708,5.337000,45,207.00,486.00,455.71
7,4096,3072,30720,3410,618.806694,TOPS,1.420552,1757683118209,5.615000,49,230.00,466.00,435.61
6,4096,3072,32768,3246,629.059453,TOPS,1.401304,1757683118580,5.472000,45,251.00,479.00,448.91
